# Generated by MIB Browser
# Version 8.0.3
# 4/14/2026 4:12:36 PM
#
# HUA-MALIR-100.19
# 16:12  04:12 PM
MIB	"OID Name"	Value
ADSL-LINE-MIB	adslAtucConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAtucConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAtucConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAtucConfDownshiftSnrMgn.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAtucConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAtucConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAtucConfUpshiftSnrMgn.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAtucConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAtucConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAtucConfMinUpshiftTime.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAtucConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAtucConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAtucConfMinDownshiftTime.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	32000
ADSL-LINE-MIB	adslAtucChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	4294967295
ADSL-LINE-MIB	adslAtucChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	4294967295
ADSL-LINE-MIB	adslAtucChanConfFastMinTxRate.68.69.70.86.65.76	4294967295
ADSL-LINE-MIB	adslAtucChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	4294967295
ADSL-LINE-MIB	adslAtucChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	32000
ADSL-LINE-MIB	adslAtucChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	32000
ADSL-LINE-MIB	adslAtucChanConfInterleaveMinTxRate.68.69.70.86.65.76	32000
ADSL-LINE-MIB	adslAtucChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	6144000
ADSL-LINE-MIB	adslAtucChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	4294967295
ADSL-LINE-MIB	adslAtucChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	4294967295
ADSL-LINE-MIB	adslAtucChanConfFastMaxTxRate.68.69.70.86.65.76	4294967295
ADSL-LINE-MIB	adslAtucChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	4294967295
ADSL-LINE-MIB	adslAtucChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	6144000
ADSL-LINE-MIB	adslAtucChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	24544000
ADSL-LINE-MIB	adslAtucChanConfInterleaveMaxTxRate.68.69.70.86.65.76	6144000
ADSL-LINE-MIB	adslAtucChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	-1
ADSL-LINE-MIB	adslAtucChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	5
ADSL-LINE-MIB	adslAtucChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	16
ADSL-LINE-MIB	adslAtucChanConfMaxInterleaveDelay.68.69.70.86.65.76	6
ADSL-LINE-MIB	adslAturConfTargetSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	60
ADSL-LINE-MIB	adslAturConfTargetSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	60
ADSL-LINE-MIB	adslAturConfTargetSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	60
ADSL-LINE-MIB	adslAturConfTargetSnrMgn.68.69.70.86.65.76	60
ADSL-LINE-MIB	adslAturConfMaxSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	160
ADSL-LINE-MIB	adslAturConfMaxSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	160
ADSL-LINE-MIB	adslAturConfMaxSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	160
ADSL-LINE-MIB	adslAturConfMaxSnrMgn.68.69.70.86.65.76	160
ADSL-LINE-MIB	adslAturConfMinSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAturConfMinSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAturConfMinSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAturConfMinSnrMgn.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAturConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAturConfDownshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAturConfDownshiftSnrMgn.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAturConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAturConfUpshiftSnrMgn.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAturConfUpshiftSnrMgn.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAturConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAturConfMinUpshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAturConfMinUpshiftTime.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	0
ADSL-LINE-MIB	adslAturConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	0
ADSL-LINE-MIB	adslAturConfMinDownshiftTime.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	0
ADSL-LINE-MIB	adslAturConfMinDownshiftTime.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	32000
ADSL-LINE-MIB	adslAturChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	4294967295
ADSL-LINE-MIB	adslAturChanConfFastMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	4294967295
ADSL-LINE-MIB	adslAturChanConfFastMinTxRate.68.69.70.86.65.76	4294967295
ADSL-LINE-MIB	adslAturChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	4294967295
ADSL-LINE-MIB	adslAturChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	32000
ADSL-LINE-MIB	adslAturChanConfInterleaveMinTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	32000
ADSL-LINE-MIB	adslAturChanConfInterleaveMinTxRate.68.69.70.86.65.76	32000
ADSL-LINE-MIB	adslAturChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	640000
ADSL-LINE-MIB	adslAturChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	4294967295
ADSL-LINE-MIB	adslAturChanConfFastMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	4294967295
ADSL-LINE-MIB	adslAturChanConfFastMaxTxRate.68.69.70.86.65.76	4294967295
ADSL-LINE-MIB	adslAturChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	4294967295
ADSL-LINE-MIB	adslAturChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	640000
ADSL-LINE-MIB	adslAturChanConfInterleaveMaxTxRate.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	1024000
ADSL-LINE-MIB	adslAturChanConfInterleaveMaxTxRate.68.69.70.86.65.76	640000
ADSL-LINE-MIB	adslAturChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	-1
ADSL-LINE-MIB	adslAturChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	5
ADSL-LINE-MIB	adslAturChanConfMaxInterleaveDelay.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	6
ADSL-LINE-MIB	adslAturChanConfMaxInterleaveDelay.68.69.70.86.65.76	6
ADSL-LINE-MIB	adslLineConfProfileRowStatus.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	2
ADSL-LINE-MIB	adslLineConfProfileRowStatus.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	2
ADSL-LINE-MIB	adslLineConfProfileRowStatus.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	2
ADSL-LINE-MIB	adslLineConfProfileRowStatus.68.69.70.86.65.76	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65536.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65536.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65536.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65536.68.69.70.86.65.76	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65537.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65537.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65537.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65537.68.69.70.86.65.76	2
ADSL-LINE-MIB	adslLineConfProfileEntry.65538.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65538.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65538.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65538.68.69.70.86.65.76	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65539.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65539.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65539.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	1
ADSL-LINE-MIB	adslLineConfProfileEntry.65539.68.69.70.86.65.76	1
ADSL-LINE-MIB	adslAtucThresh15MinLofs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThresh15MinLoss.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThresh15MinLols.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThresh15MinLprs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThresh15MinESs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThreshFastRateUp.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThreshInterleaveRateUp.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThreshFastRateDown.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucThreshInterleaveRateDown.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAtucInitFailureTrapEnable.68.69.70.86.65.76	disable(2)
ADSL-LINE-MIB	adslAturThresh15MinLofs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThresh15MinLoss.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThresh15MinLprs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThresh15MinESs.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThreshFastRateUp.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThreshInterleaveRateUp.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThreshFastRateDown.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslAturThreshInterleaveRateDown.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslLineAlarmConfProfileRowStatus.68.69.70.86.65.76	2
ADSL-LINE-MIB	adslLineAlarmConfProfileEntry.65536.68.69.70.86.65.76	1
ADSL-LINE-MIB	adslMIB.3.1.22.1.1.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.48	2
ADSL-LINE-MIB	adslMIB.3.1.22.1.1.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.49	3
ADSL-LINE-MIB	adslMIB.3.1.22.1.1.65.68.83.76.32.76.73.78.69.32.80.82.79.70.73.76.69.32.49.48.48.50	3
ADSL-LINE-MIB	adslMIB.3.1.22.1.1.68.69.70.86.65.76	3
ADSL-LINE-MIB	adslMIB.3.1.23.1.1.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslMIB.3.1.23.1.2.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslMIB.3.1.23.1.3.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslMIB.3.1.23.1.4.68.69.70.86.65.76	0
ADSL-LINE-MIB	adslMIB.3.1.23.1.5.68.69.70.86.65.76	0
RFC1213-MIB	transmission.238.1.65535.1.0	1
RFC1213-MIB	snmpInPkts.0	"7774502 packets"
RFC1213-MIB	snmpOutPkts.0	"7773558 packets"
RFC1213-MIB	snmpInBadVersions.0	"0 messages"
RFC1213-MIB	snmpInBadCommunityNames.0	"47 messages"
RFC1213-MIB	snmpInBadCommunityUses.0	"0 messages"
RFC1213-MIB	snmpInASNParseErrs.0	"0 messages"
RFC1213-MIB	snmpInTooBigs.0	"0 messages"
RFC1213-MIB	snmpInNoSuchNames.0	"0 messages"
RFC1213-MIB	snmpInBadValues.0	"0 messages"
RFC1213-MIB	snmpInReadOnlys.0	"0 messages"
RFC1213-MIB	snmpInGenErrs.0	"0 messages"
RFC1213-MIB	snmpInTotalReqVars.0	"18892629 messages"
RFC1213-MIB	snmpInTotalSetVars.0	"161 messages"
RFC1213-MIB	snmpInGetRequests.0	"761492 messages"
RFC1213-MIB	snmpInGetNexts.0	"3054662 messages"
RFC1213-MIB	snmpInSetRequests.0	"166 messages"
RFC1213-MIB	snmpInGetResponses.0	"0 messages"
RFC1213-MIB	snmpInTraps.0	"0 messages"
RFC1213-MIB	snmpOutTooBigs.0	"0 messages"
RFC1213-MIB	snmpOutNoSuchNames.0	"0 messages"
RFC1213-MIB	snmpOutBadValues.0	"0 messages"
RFC1213-MIB	snmpOutGenErrs.0	"0 messages"
RFC1213-MIB	snmpOutGetRequests.0	"0 messages"
RFC1213-MIB	snmpOutGetNexts.0	"0 messages"
RFC1213-MIB	snmpOutSetRequests.0	"0 messages"
RFC1213-MIB	snmpOutGetResponses.0	"7773561 messages"
RFC1213-MIB	snmpOutTraps.0	"0 messages"
BLC	snmpEnableAuthTraps.0	enabled(1)
BRIDGE-MIB	dot1dBaseBridgeAddress.0	40EE.DDB0.E078
BRIDGE-MIB	dot1dStpProtocolSpecification.0	ieee8021d(3)
BRIDGE-MIB	dot1dStpPriority.0	32768
BRIDGE-MIB	dot1dStpTimeSinceTopologyChange.0	"123 days, 14 hours, 47 minutes, 8 seconds"
BRIDGE-MIB	dot1dStpTopChanges.0	0
BRIDGE-MIB	dot1dStpDesignatedRoot.0	€
BRIDGE-MIB	dot1dStpRootCost.0	0
BRIDGE-MIB	dot1dStpRootPort.0	-1
BRIDGE-MIB	dot1dStpMaxAge.0	2000
BRIDGE-MIB	dot1dStpHelloTime.0	200
BRIDGE-MIB	dot1dStpForwardDelay.0	1500
BRIDGE-MIB	dot1dStpBridgeMaxAge.0	2000
BRIDGE-MIB	dot1dStpBridgeHelloTime.0	200
BRIDGE-MIB	dot1dStpBridgeForwardDelay.0	1500
IF-MIB	ifName.128	InLoopBack0
IF-MIB	ifName.262	null0
IF-MIB	ifName.263	meth0
IF-MIB	ifName.234905600	ethernet0/3/0
IF-MIB	ifName.234905664	ethernet0/3/1
IF-MIB	ifName.234905728	ethernet0/3/2
IF-MIB	ifName.234905792	ethernet0/3/3
IF-MIB	ifName.3221250304	bits0/3/4
IF-MIB	ifName.4194304000	"GPON 0/0/0"
IF-MIB	ifName.4194304256	"GPON 0/0/1"
IF-MIB	ifName.4194304512	"GPON 0/0/2"
IF-MIB	ifName.4194304768	"GPON 0/0/3"
IF-MIB	ifName.4194305024	"GPON 0/0/4"
IF-MIB	ifName.4194305280	"GPON 0/0/5"
IF-MIB	ifName.4194305536	"GPON 0/0/6"
IF-MIB	ifName.4194305792	"GPON 0/0/7"
IF-MIB	ifName.4194306048	"GPON 0/0/8"
IF-MIB	ifName.4194306304	"GPON 0/0/9"
IF-MIB	ifName.4194306560	"GPON 0/0/10"
IF-MIB	ifName.4194306816	"GPON 0/0/11"
IF-MIB	ifName.4194307072	"GPON 0/0/12"
IF-MIB	ifName.4194307328	"GPON 0/0/13"
IF-MIB	ifName.4194307584	"GPON 0/0/14"
IF-MIB	ifName.4194307840	"GPON 0/0/15"
IF-MIB	ifName.4194312192	"GPON 0/1/0"
IF-MIB	ifName.4194312448	"GPON 0/1/1"
IF-MIB	ifName.4194312704	"GPON 0/1/2"
IF-MIB	ifName.4194312960	"GPON 0/1/3"
IF-MIB	ifName.4194313216	"GPON 0/1/4"
IF-MIB	ifName.4194313472	"GPON 0/1/5"
IF-MIB	ifName.4194313728	"GPON 0/1/6"
IF-MIB	ifName.4194313984	"GPON 0/1/7"
IF-MIB	ifName.4194314240	"GPON 0/1/8"
IF-MIB	ifName.4194314496	"GPON 0/1/9"
IF-MIB	ifName.4194314752	"GPON 0/1/10"
IF-MIB	ifName.4194315008	"GPON 0/1/11"
IF-MIB	ifName.4194315264	"GPON 0/1/12"
IF-MIB	ifName.4194315520	"GPON 0/1/13"
IF-MIB	ifName.4194315776	"GPON 0/1/14"
IF-MIB	ifName.4194316032	"GPON 0/1/15"
IF-MIB	ifInMulticastPkts.128	0
IF-MIB	ifInMulticastPkts.262	0
IF-MIB	ifInMulticastPkts.263	1089396144
IF-MIB	ifInMulticastPkts.234905600	14021300
IF-MIB	ifInMulticastPkts.234905664	0
IF-MIB	ifInMulticastPkts.234905728	132916432
IF-MIB	ifInMulticastPkts.234905792	37952910
IF-MIB	ifInMulticastPkts.3221250304	4294967295
IF-MIB	ifInMulticastPkts.4194304000	4294967295
IF-MIB	ifInMulticastPkts.4194304256	4294967295
IF-MIB	ifInMulticastPkts.4194304512	4294967295
IF-MIB	ifInMulticastPkts.4194304768	4294967295
IF-MIB	ifInMulticastPkts.4194305024	4294967295
IF-MIB	ifInMulticastPkts.4194305280	4294967295
IF-MIB	ifInMulticastPkts.4194305536	4294967295
IF-MIB	ifInMulticastPkts.4194305792	4294967295
IF-MIB	ifInMulticastPkts.4194306048	4294967295
IF-MIB	ifInMulticastPkts.4194306304	4294967295
IF-MIB	ifInMulticastPkts.4194306560	4294967295
IF-MIB	ifInMulticastPkts.4194306816	4294967295
IF-MIB	ifInMulticastPkts.4194307072	4294967295
IF-MIB	ifInMulticastPkts.4194307328	4294967295
IF-MIB	ifInMulticastPkts.4194307584	4294967295
IF-MIB	ifInMulticastPkts.4194307840	4294967295
IF-MIB	ifInMulticastPkts.4194312192	4294967295
IF-MIB	ifInMulticastPkts.4194312448	4294967295
IF-MIB	ifInMulticastPkts.4194312704	4294967295
IF-MIB	ifInMulticastPkts.4194312960	4294967295
IF-MIB	ifInMulticastPkts.4194313216	4294967295
IF-MIB	ifInMulticastPkts.4194313472	4294967295
IF-MIB	ifInMulticastPkts.4194313728	4294967295
IF-MIB	ifInMulticastPkts.4194313984	4294967295
IF-MIB	ifInMulticastPkts.4194314240	4294967295
IF-MIB	ifInMulticastPkts.4194314496	4294967295
IF-MIB	ifInMulticastPkts.4194314752	4294967295
IF-MIB	ifInMulticastPkts.4194315008	4294967295
IF-MIB	ifInMulticastPkts.4194315264	4294967295
IF-MIB	ifInMulticastPkts.4194315520	4294967295
IF-MIB	ifInMulticastPkts.4194315776	4294967295
IF-MIB	ifInMulticastPkts.4194316032	4294967295
IF-MIB	ifInBroadcastPkts.128	0
IF-MIB	ifInBroadcastPkts.262	0
IF-MIB	ifInBroadcastPkts.263	3765960704
IF-MIB	ifInBroadcastPkts.234905600	51635506
IF-MIB	ifInBroadcastPkts.234905664	0
IF-MIB	ifInBroadcastPkts.234905728	1700181123
IF-MIB	ifInBroadcastPkts.234905792	43463175
IF-MIB	ifInBroadcastPkts.3221250304	4294967295
IF-MIB	ifInBroadcastPkts.4194304000	4294967295
IF-MIB	ifInBroadcastPkts.4194304256	4294967295
IF-MIB	ifInBroadcastPkts.4194304512	4294967295
IF-MIB	ifInBroadcastPkts.4194304768	4294967295
IF-MIB	ifInBroadcastPkts.4194305024	4294967295
IF-MIB	ifInBroadcastPkts.4194305280	4294967295
IF-MIB	ifInBroadcastPkts.4194305536	4294967295
IF-MIB	ifInBroadcastPkts.4194305792	4294967295
IF-MIB	ifInBroadcastPkts.4194306048	4294967295
IF-MIB	ifInBroadcastPkts.4194306304	4294967295
IF-MIB	ifInBroadcastPkts.4194306560	4294967295
IF-MIB	ifInBroadcastPkts.4194306816	4294967295
IF-MIB	ifInBroadcastPkts.4194307072	4294967295
IF-MIB	ifInBroadcastPkts.4194307328	4294967295
IF-MIB	ifInBroadcastPkts.4194307584	4294967295
IF-MIB	ifInBroadcastPkts.4194307840	4294967295
IF-MIB	ifInBroadcastPkts.4194312192	4294967295
IF-MIB	ifInBroadcastPkts.4194312448	4294967295
IF-MIB	ifInBroadcastPkts.4194312704	4294967295
IF-MIB	ifInBroadcastPkts.4194312960	4294967295
IF-MIB	ifInBroadcastPkts.4194313216	4294967295
IF-MIB	ifInBroadcastPkts.4194313472	4294967295
IF-MIB	ifInBroadcastPkts.4194313728	4294967295
IF-MIB	ifInBroadcastPkts.4194313984	4294967295
IF-MIB	ifInBroadcastPkts.4194314240	4294967295
IF-MIB	ifInBroadcastPkts.4194314496	4294967295
IF-MIB	ifInBroadcastPkts.4194314752	4294967295
IF-MIB	ifInBroadcastPkts.4194315008	4294967295
IF-MIB	ifInBroadcastPkts.4194315264	4294967295
IF-MIB	ifInBroadcastPkts.4194315520	4294967295
IF-MIB	ifInBroadcastPkts.4194315776	4294967295
IF-MIB	ifInBroadcastPkts.4194316032	4294967295
IF-MIB	ifOutMulticastPkts.128	0
IF-MIB	ifOutMulticastPkts.262	0
IF-MIB	ifOutMulticastPkts.263	0
IF-MIB	ifOutMulticastPkts.234905600	8741646
IF-MIB	ifOutMulticastPkts.234905664	1150886
IF-MIB	ifOutMulticastPkts.234905728	8718425
IF-MIB	ifOutMulticastPkts.234905792	10046343
IF-MIB	ifOutMulticastPkts.3221250304	4294967295
IF-MIB	ifOutMulticastPkts.4194304000	4294967295
IF-MIB	ifOutMulticastPkts.4194304256	4294967295
IF-MIB	ifOutMulticastPkts.4194304512	4294967295
IF-MIB	ifOutMulticastPkts.4194304768	4294967295
IF-MIB	ifOutMulticastPkts.4194305024	4294967295
IF-MIB	ifOutMulticastPkts.4194305280	4294967295
IF-MIB	ifOutMulticastPkts.4194305536	4294967295
IF-MIB	ifOutMulticastPkts.4194305792	4294967295
IF-MIB	ifOutMulticastPkts.4194306048	4294967295
IF-MIB	ifOutMulticastPkts.4194306304	4294967295
IF-MIB	ifOutMulticastPkts.4194306560	4294967295
IF-MIB	ifOutMulticastPkts.4194306816	4294967295
IF-MIB	ifOutMulticastPkts.4194307072	4294967295
IF-MIB	ifOutMulticastPkts.4194307328	4294967295
IF-MIB	ifOutMulticastPkts.4194307584	4294967295
IF-MIB	ifOutMulticastPkts.4194307840	4294967295
IF-MIB	ifOutMulticastPkts.4194312192	4294967295
IF-MIB	ifOutMulticastPkts.4194312448	4294967295
